"word","count"
"kkjjjjijkk","2"
"kjjjjjikkk","5"
"kjjjkjjkkk","7"
"kjjjkijkkk","1"
"kjjjjijkkk","2"
"jjjjjikkkk","5"
"jjjkijkkkk","1"
"jjjjikkkkk","5"
"jjkijkkkkk","1"
"jjjikkkkkk","5"
"jkijkkkkkk","1"
"jjikkkkkkk","5"
"kijkkkkkkk","1"
"jikkkkkkkk","5"
"ikkkkkkkkk","6"
"jjkjjkkjkj","10"
"jjkjjkjjkk","5"
"jkjjkkjkjk","22"
"jkjjkkjkkj","6"
"kjjkkjkjkk","25"
"kjjkjjkkkk","8"
"jjkkjkkjkj","5"
"jkjjkkkkjj","6"
"kjkjjjkjjk","13"
"jjkjkjjkkk","4"
"jkkjkjjkkk","7"
"jkjkjjkkkk","4"
"kkjkjjkkkk","11"
"kjjjjkkjjk","8"
"kjkjjjkjkk","3"
"jkjjjkjkkk","3"
"jjjkjkkkjk","11"
"kjkkkjkkkk","27"
"kkjkkjjkkk","15"
"kjkkjjkkkk","8"
"kkkjjkkkjk","18"
"kjjjkjkjkk","4"
"kjkjkkjjkk","6"
"kkkjjjjkji","1"
"kkjjjjkjij","1"
"kjjjjkjijk","1"
"jjjjkjijkk","1"
"jjjkjijkkj","1"
"jjkkjjkjjk","9"
"jjkjijkkjk","1"
"jkkjjkjjkj","3"
"jkjijkkjkj","1"
"kkjjkjjkjk","5"
"kjjjkkjkjk","9"
"kjijkkjkjk","1"
"jjkjjjkjkk","6"
"jjkkjkjkkk","9"
"jkkjkjkkkk","15"
"kjjjkkjkkk","5"
"kjjkjkkkkk","13"
"kjkjjkkkkj","5"
"kjjkkkkjkj","2"
"kjkkkkkjkj","14"
"jjkkkkjkjj","2"
"jkkkkjkkjk","19"
"jkkkkjkjjk","5"
"kkkkjkjjkk","7"
"kkkjkjjkkk","6"
"kkjjkjjkkk","8"
"kjkkjjkjjk","6"
"lllkkkjjjj","2"
"lllkkkjjjk","7"
"lllkkjjjjk","5"
"llkkkjjkjk","4"
"llkkkjjjjk","1"
"llkkkjjjkk","3"
"llkkjjjjkk","2"
"lkkkjjkjkk","4"
"lkkkjjjkkk","3"
"lkkjjjjkkk","2"
"jjjkkkkkki","1"
"kjkkkkkkji","4"
"jjkkkkkkii","1"
"jkkkkkkkii","1"
"jkkkkkkjij","8"
"jkkkkkkiij","1"
"kkkkkkkiij","1"
"kkkkkkjijj","4"
"kkkkkkjijk","4"
"kkkkkkiijk","2"
"kkkkkjijjk","1"
"kkkkkjijkj","4"
"kkkkkiijkj","2"
"kkkkjijjkj","1"
"kkkkjijkjj","4"
"kkkkiijkjj","2"
"kkkjijjkjj","1"
"kkkjijjjjk","3"
"kkkjijkjjk","4"
"kkkiijkjjk","2"
"kkjijjjjjk","2"
"kkjijjkjjk","1"
"kkjijjjjkk","2"
"kkjijkjjkk","4"
"kkiijkjjkj","1"
"kkiijkjjkk","1"
"kjijjjjjkk","1"
"kjijjkjjkj","1"
"kjijjjjkkj","2"
"kjijkjjkkk","2"
"kjijkjjkkj","2"
"kiijkjjkjj","1"
"kiijkjjkkj","1"
"jijjjjjkkj","1"
"jijjkjjkjj","1"
"jijjjjkkji","1"
"jijkjjkkki","2"
"jijkjjkkji","1"
"cgfgfgffgg","1"
"cgfgggffgg","1"
"dfgffgffgf","1"
"dfgfggffge","1"
"efgffgffgd","1"
"ffgfffffgd","1"
"ffgfffffgc","1"
"ffffgfffgc","1"
"ffgfgfffgc","1"
"gfgfgfffgb","1"
"gfgfgffggb","1"
"gfgggffggb","1"
"fgffgffgfb","1"
"fgfggffgeb","1"
"fgffgffgdb","1"
"fgfffffgdb","1"
"fgfffffgcb","1"
"fffgfffgcb","1"
"fgfgfffgcb","1"
"fgfgfffgbb","1"
"fgfgffggbb","1"
"fgggffggbb","1"
"gffgffgfbb","1"
"gfggffgebb","1"
"gffgffgdbb","1"
"gfffffgdbb","1"
"gfffffgcbb","1"
"ffgfffgcbb","1"
"gfgfffgcbb","1"
"gfgfffgbbb","1"
"gfgffggbbb","1"
"gggffggbbb","1"
"ffgffgfbbb","1"
"fggffgebbb","1"
"ffgffgdbbb","1"
"fffffgdbbb","1"
"fffffgcbbb","1"
"fgfffgcbbb","2"
"fgfffgbbbb","1"
"fgffggbbbb","1"
"ggffggbbbb","1"
"fgffgfbbbb","1"
"ggffgebbbb","1"
"fgffgdbbbb","1"
"ffffgdbbbb","1"
"ffffgcbbbb","1"
"gfffgcbbba","2"
"gfffgbbbba","1"
"gffggbbbba","1"
"gffggbbbbb","1"
"gffgfbbbbb","1"
"gffgebbbbb","1"
"gffgdbbbbb","1"
"fffgdbbbbb","1"
"fffgcbbbbb","1"
"fffgcbbbab","2"
"fffgbbbbab","1"
"ffggbbbbab","1"
"ffggbbbbbb","1"
"ffgfbbbbbb","1"
"ffgebbbbbb","1"
"ffgdbbbbbb","2"
"ffgcbbbbbb","1"
"ffgcbbbabb","2"
"ffgbbbbabb","1"
"fggbbbbabb","1"
"fggbbbbbbc","1"
"fgfbbbbbbc","1"
"fgebbbbbbc","1"
"fgdbbbbbbc","2"
"fgcbbbbbbc","1"
"fgcbbbabbc","2"
"fgbbbbabbc","1"
"ggbbbbabbc","1"
"ggbbbbbbcc","1"
"gfbbbbbbcc","1"
"gebbbbbbcc","1"
"gdbbbbbbcc","2"
"gcbbbbbbcc","1"
"gcbbbabbcc","2"
"gbbbbabbcc","1"
"gbbbbabbcb","1"
"gbbbbbbccb","1"
"fbbbbbbccb","1"
"ebbbbbbccb","1"
"dbbbbbbccb","2"
"cbbbbbbccb","1"
"cbbbabbccb","2"
"bbbbabbccb","1"
"bbbbabbcbb","1"
"bbbbbbccbb","6"
"bbbabbccbb","3"
"bbbabbcbbb","1"
"bbbbbccbbb","6"
"bbabbccbbb","3"
"bbabbcbbbb","1"
"bbbbccbbbb","6"
"babbccbbbb","3"
"babbcbbbbb","1"
"bbbccbbbbb","6"
"abbccbbbbb","3"
"abbcbbbbbb","1"
"bbccbbbbbb","9"
"bbcbbbbbbb","1"
"bccbbbbbbb","9"
"bcbbbbbbbb","1"
"ccbbbbbbbb","80"
"bbbbbbbbcc","54"
"bbbbbbbccc","59"
"bbbbbbcccc","60"
"bbbbbccccc","60"
"bbbbcccccc","47"
"bbbbcccccd","13"
"bbbccccccd","27"
"bbbcccccdd","13"
"bbcccccddd","10"
"bbcccccddc","5"
"bccccccddc","1"
"bcccccdddc","4"
"bcccccddcc","5"
"cccccdddcc","4"
"ccccdddccc","4"
"ccccddcccc","6"
"cccdddcccc","4"
"cccddccccc","6"
"ccdddccccc","4"
"ccddcccccc","6"
"cdddcccccc","4"
"cddccccccc","6"
"dddccccccc","77"
"ddcccccccc","84"
"qpopqqqqpq","1"
"qpopqqqppq","3"
"ppopqqqpqq","2"
"pooqqqqpqq","3"
"pooqqqqpqp","1"
"popqqqqpqq","1"
"popqqqppqp","3"
"popqqqpqqp","2"
"ooqqqqpqqp","3"
"ooqqqqpqpp","1"
"opqqqqpqqp","1"
"opqqqppqpp","3"
"opqqqpqqpp","2"
"oqqqqpqqpp","3"
"oqqqqpqppp","1"
"pqqqqpqqpp","1"
"pqqqpqqppq","2"
"qqqqpqqppq","4"
"qqqppqppqq","1"
"qqqpqqppqr","6"
"qqqpqpppqr","1"
"qqppqpppqr","2"
"qqppqppqqr","1"
"qqpqqppqrr","6"
"qqpqpppqrr","1"
"qppqpppqrr","2"
"qppqppqqrr","1"
"qpqqppqrrr","6"
"qpqpppqrrr","1"
"ppqpppqrrr","2"
"ppqppqqrrr","1"
"pqqppqrrrr","6"
"pqpppqrrrr","3"
"pqppqqrrrr","1"
"qqppqrrrrr","6"
"qpppqrrrrr","3"
"qppqqrrrrr","3"
"qppqrrrrrr","5"
"qqqqrrrrss","5"
"qqqqrrrsss","5"
"qqqrrrrsss","5"
"qqqrrrssss","4"
"qqqrrrssst","1"
"qqrrrrssst","5"
"qqrrrsssst","4"
"qqrrrssstt","1"
"qrrrrssstt","5"
"qrrrsssstt","4"
"qrrrsssttt","1"
"rrrrsssttt","3"
"rrrrssstts","2"
"rrrsssstts","4"
"rrrsssttts","4"
"rrrsssttss","2"
"rrssssttss","4"
"rrssstttss","4"
"rrsssttsss","3"
"rssssttsss","4"
"rssstttsss","4"
"rsssttssss","2"
"ssstttssss","4"
"sstttsssss","4"
"stttssssss","4"
"tttsssssss","19"
"qqqqqqpppp","16"
"qqqqqppppo","4"
"qqqqpppppn","1"
"qqqqpppppm","2"
"qqqqpppppl","1"
"qqqqpppppk","2"
"qqqqpppppj","2"
"qqqqppppoj","2"
"qqqpppppnj","1"
"qqqpppppmj","2"
"qqqppppplj","1"
"qqqpppppkj","2"
"qqqpppppjj","2"
"qqqppppojj","2"
"qqpppppnjj","1"
"qqpppppmjj","2"
"qqpppppljj","1"
"qqpppppkjj","2"
"qqpppppjjj","2"
"qqppppojjj","2"
"qpppppnjjj","1"
"qpppppmjjj","2"
"qpppppljjj","1"
"qpppppkjjj","2"
"qpppppjjjj","2"
"qppppojjjj","2"
"pppppnjjji","1"
"ppppnjjjii","1"
"ppppmjjjih","1"
"ppppmjjjjh","1"
"ppppljjjih","1"
"ppppkjjjih","2"
"ppppjjjjih","2"
"pppojjjjih","2"
"pppnjjjiih","1"
"pppmjjjihh","1"
"pppmjjjjhh","1"
"pppljjjihh","1"
"pppkjjjihh","2"
"pppjjjjihh","2"
"ppojjjjihh","2"
"ppnjjjiihh","1"
"ppmjjjihhh","1"
"ppmjjjjhhg","1"
"ppljjjihhg","1"
"ppkjjjihhg","2"
"ppjjjjihhh","2"
"pojjjjihhh","2"
"pnjjjiihhh","1"
"pmjjjihhhh","1"
"pmjjjjhhgh","1"
"pljjjihhgh","1"
"pkjjjihhgi","2"
"pjjjjihhhi","2"
"ojjjjihhhi","2"
"njjjiihhhi","1"
"mjjjihhhhi","1"
"mjjjjhhghi","1"
"ljjjihhghi","1"
"kjjjihhgii","2"
"jjjjihhhii","10"
"jjjiihhhii","1"
"jjjihhhhii","1"
"jjjjhhghii","1"
"jjjihhghii","1"
"jjjihhgiii","2"
"jjjihhhiii","7"
"jjjihhhiih","3"
"jjiihhhiih","1"
"jjihhhhiih","1"
"jjjhhghiih","1"
"jjihhghiih","1"
"jjihhgiiih","2"
"jjihhhiiih","6"
"jjihhhiihh","3"
"jiihhhiihh","1"
"jihhhhiihh","1"
"jjhhghiihh","1"
"jihhghiihh","1"
"jihhgiiihh","2"
"jihhhiiihh","1"
"jihhhiihhh","3"
"iihhhiihhg","1"
"ihhhhiihhg","1"
"jhhghiihhg","1"
"ihhghiihhg","1"
"ihhgiiihhg","2"
"ihhhiiihhg","1"
"ihhhiihhhg","3"
"ihhhiihhgg","1"
"hhhhiihhgg","1"
"hhghiihhgg","2"
"hhgiiihhgg","2"
"hhhiiihhgg","1"
"hhhiihhhgg","3"
"hhhiihhhga","1"
"hhhiihhgga","2"
"hghiihhgga","2"
"hgiiihhgga","2"
"hhiiihhgga","1"
"hhiihhhgga","2"
"hhiihhhgaa","1"
"hhiihhggaa","2"
"ghiihhggaa","2"
"giiihhggaa","2"
"hiiihhggaa","1"
"hiihhhggaa","2"
"hiihhhgaaa","1"
"hiihhggaaa","4"
"iiihhggaaa","3"
"iihhhggaaa","2"
"iihhhgaaaa","1"
"iihhggaaaa","7"
"ihhhggaaaa","2"
"ihhhgaaaaa","1"
"ihhggaaaaa","7"
"hhhggaaaaa","2"
"hhhgaaaaaa","1"
"hhgaaaaaaa","1"
"hgaaaaaaaa","1"
"hhgfedcbbb","2"
"hggfedcbbb","2"
"hggfdccbbb","1"
"hgfedccbbb","5"
"hgfedcbbbb","2"
"ggfedcbbbb","2"
"ggfdccbbbb","1"
"gfedccbbbb","2"
"gfedccbbbc","3"
"gfedcbbbbc","4"
"gfdccbbbbc","1"
"fedccbbbbd","2"
"fedccbbbcd","3"
"fedcbbbbcd","4"
"fdccbbbbcd","1"
"edccbbbbdd","2"
"edccbbbcdd","3"
"edcbbbbcdd","4"
"dccbbbbcdd","1"
"dccbbbbddd","2"
"dccbbbcddd","3"
"dcbbbbcddd","4"
"ccbbbbcddd","1"
"ccbbbbdddd","2"
"ccbbbcdddd","3"
"cbbbbcdddd","5"
"cbbbbddddd","2"
"cbbbcddddd","2"
"cbbbcdddde","1"
"bbbbcdddde","6"
"bbbbdddddd","1"
"bbbbddddde","1"
"bbbcddddde","2"
"bbbcddddee","7"
"bbbdddddde","1"
"bbbdddddee","1"
"bbcdddddee","2"
"bbcddddeee","7"
"bbddddddee","1"
"bbdddddeee","1"
"bcdddddeee","2"
"bcddddeeee","6"
"bddddddeee","1"
"bdddddeeee","1"
"cdddddeeee","60"
"cddddeeeee","6"
"ddddddeeee","31"
"dddddeeeee","34"
"ddddeeeeee","38"
"ddddeeeeef","1"
"dddeeeeeef","4"
"dddeeeeeeg","2"
"ddddeeeeeg","1"
"dddeeeeeeh","2"
"dddeeeeefh","1"
"ddeeeeeefh","2"
"ddeeeeeefi","2"
"ddeeeeeegi","2"
"dddeeeeegi","1"
"ddeeeeeehi","2"
"ddeeeeefhi","1"
"deeeeeefhh","2"
"deeeeeefih","2"
"deeeeeegih","2"
"ddeeeeegih","1"
"deeeeeehih","2"
"deeeeefhih","1"
"eeeeeefhhg","2"
"eeeeeefihg","2"
"eeeeeegihg","2"
"deeeeegihg","1"
"eeeeeehihg","2"
"eeeeefhihg","1"
"eeeeefhhgg","2"
"eeeeefihgg","2"
"eeeeegihgg","2"
"eeeeegihgf","1"
"eeeeehihgf","2"
"eeeefhihgf","1"
"eeeefhhggf","2"
"eeeefihggf","2"
"eeeegihggf","2"
"eeeegihgff","1"
"eeeehihgff","2"
"eeefhihgff","1"
"eeefhhggff","2"
"eeefihggff","2"
"eeegihggff","2"
"eeegihgfff","1"
"eeehihgfff","2"
"eefhihgfff","1"
"eefhhggfff","2"
"eefihggfff","2"
"eegihggfff","2"
"eegihgffff","1"
"eehihgffff","2"
"efhihgffff","1"
"efhhggffff","2"
"efihggffff","2"
"egihggffff","1"
"egihggfffe","1"
"egihgffffe","1"
"ehihgffffe","2"
"fhihgffffe","1"
"fhhggffffe","2"
"fihggffffe","2"
"gihggffffe","1"
"gihggfffee","1"
"gihgffffee","1"
"hihgffffee","3"
"hhggffffee","2"
"ihggffffee","3"
"ihggfffeee","1"
"ihgffffeee","4"
"hggffffeee","5"
"hggfffeeee","1"
"hgffffeeee","4"
"ggffffeeee","38"
"ggfffeeeee","9"
"gffffeeeee","13"
"gfffeeeeee","2"
"hgfffeddee","5"
"ggfffdddee","2"
"gffffdddee","2"
"gfffedddee","1"
"gfffeddeee","5"
"gfffdddeee","2"
"ffffdddeee","2"
"fffedddeee","1"
"fffeddeeee","5"
"fffdddeeee","4"
"ffedddeeee","1"
"ffeddeeeed","1"
"ffdddeeeed","4"
"fedddeeeed","1"
"feddeeeeed","3"
"feddeeeede","1"
"fdddeeeedd","4"
"edddeeeedd","2"
"eddeeeeedd","3"
"eddeeeeded","1"
"dddeeeeddd","7"
"ddeeeeeddd","3"
"ddeeeededd","1"
"ddeeeedddd","2"
"ddeeeeddda","4"
"deeeeeddda","3"
"deeeeeedda","1"
"deeeededda","1"
"deeeedddda","1"
"deeeedddad","1"
"hijjjjjkjk","2"
"hjjjjjkkjk","1"
"ijjjjjkkjk","3"
"ijjjjjkjjk","1"
"ijjjjjkjkj","3"
"jjjkkjkjji","3"
"jjjkjjkjji","1"
"jjjkjkjjjh","2"
"jjkkjkjjjh","1"
"jjkkjkjjih","3"
"jjkjjjjjig","3"
"jjkjjkjjig","1"
"jjkjkjjjhg","2"
"jkkjkjjjhg","1"
"jkkjkjjihf","3"
"jkjjjjjigf","3"
"jkjjkjjigf","1"
"jkjkjjjhgf","2"
"kkjkjjjhgf","1"
"kkjkjjihff","2"
"kkjkjjihfe","1"
"kjjjjjigfe","3"
"kjjkjjigfe","1"
"kjkjjjhgfe","3"
"jjkjkllkih","2"
"jjjjkllkih","1"
"jjjklllkih","2"
"jkjkllljhh","3"
"jjjkllljhh","1"
"jkjklllihh","1"
"jkjkllkihh","2"
"jjjkllkihh","1"
"jjklllkihh","7"
"kjkllljhhh","1"
"jjkllljhhh","1"
"kjkllljhhi","2"
"kjklllihhi","1"
"kjkllkihhi","2"
"jjkllkihhi","1"
"jklllkihhi","2"
"jkllljhhhi","2"
"jkllljhhii","2"
"jklllihhii","1"
"jkllkihhii","3"
"klllkihhii","2"
"kllljhhhii","2"
"kllljhhiii","2"
"klllihhiii","1"
"kllkihhiii","3"
"lllkihhiii","2"
"llljhhhiii","2"
"llljhhiiii","2"
"lllihhiiii","1"
"llkihhiiii","5"
"lljhhhiiii","2"
"lljhhiiiii","2"
"llihhiiiii","1"
"lkihhiiiii","5"
"ljhhhiiiii","2"
"ljhhiiiiii","2"
"lihhiiiiii","1"
"kihhiiiiii","5"
"jhhhiiiiii","2"
"jhhiiiiiii","3"
"ihhiiiiiii","39"
"hhhiiiiiii","53"
"hhiiiiiiii","93"
"hhiiiiiiih","6"
"hhhiihhhhh","19"
"hhhiihhhhi","4"
"hhiihhhhhh","5"
"hhiihhhhhi","13"
"hhhihhhhhi","1"
"hhiihhhhii","1"
"hhihhhhhhi","1"
"hiihhhhhhi","2"
"hiihhhhhii","13"
"hhihhhhhii","1"
"hiihhhhiii","1"
"hihhhhhhii","1"
"iihhhhhhii","3"
"iihhhhhiii","10"
"hihhhhhiih","2"
"iihhhhhiih","4"
"iihhhhiiih","1"
"ihhhhhhiih","4"
"ihhhhhiiih","2"
"ihhhhhiihh","6"
"ihhhhiiihh","1"
"hhhhhiiihh","10"
"hhhhiiihhh","11"
"hhhiiihhhh","11"
"hhiiihhhhi","4"
"hiiihhhhhi","1"
"hiiihhhhii","2"
"iiihhhhhii","1"
"iiihhhhiii","11"
"iihhhhiiii","11"
"ihhhhhiiii","8"
"hhhhhiiiii","8"
"hhhhiiiiii","13"
"hhhhiiiiih","2"
"hhiiiiihii","2"
"jllmljiiii","3"
"kllmkjiiii","4"
"klmlkjiiii","1"
"klmlkiiiii","2"
"llmljiiiii","3"
"llmkjiiiii","4"
"lmlkjiiiii","1"
"lmlkiiiiii","2"
"lmljiiiiii","3"
"lmkjiiiiii","1"
"lmkjiiiiij","3"
"mlkjiiiiij","1"
"mlkiiiiiij","2"
"mljiiiiiij","3"
"mkjiiiiiij","1"
"mkjiiiiijj","3"
"lkjiiiiijj","1"
"lkiiiiiijj","2"
"ljiiiiiijj","3"
"kjiiiiiijj","1"
"kjiiiiijjj","4"
"mqqqqppppr","1"
"nqqqqppppr","1"
"nqqqqpppqr","1"
"oqqqqpppqr","1"
"oqqqqpppqq","2"
"pqqqqpppqq","2"
"qqqqpppprq","2"
"qqqqpppqrq","2"
"qqqpppprqq","2"
"qqqpppqrqq","2"
"qqqpppqqqp","2"
"qqpppprqqp","2"
"qqpppqrqqp","2"
"qqpppqqqpp","2"
"qpppprqqpp","2"
"qpppqrqqpp","2"
"qpppqqqqpo","2"
"qpppqqqppo","2"
"ppppqqqppo","2"
"pppprqqppo","2"
"pppqrqqppo","2"
"pppqqqqpoo","2"
"pppqqqppoo","4"
"ppprqqppoo","2"
"ppqrqqppoo","2"
"ppqqqqpooo","2"
"ppqqqppooo","4"
"pprqqppooo","2"
"pqrqqppooo","1"
"pqrqqppoon","1"
"pqqqqpooon","2"
"pqqqppooon","1"
"pqqqppoooo","3"
"prqqppoooo","2"
"qrqqppoooo","1"
"qrqqppoono","1"
"qqqqpooono","2"
"qqqppooono","1"
"qqqppooooo","3"
"rqqppooooo","3"
"rqqppoonoo","1"
"qqqpooonoo","2"
"qqppooonoo","1"
"qqppoooooo","6"
"qqppoonooo","1"
"qqpooonooo","2"
"qppooonooo","1"
"qppooooooo","2"
"qppoooooon","4"
"qppoonooon","1"
"qpooonooon","2"
"ppooonooon","1"
"ppooooooon","2"
"ppoooooonn","4"
"ppoonooonn","1"
"pooonooonn","3"
"pooooooono","4"
"poooooonno","4"
"poonooonno","1"
"ooonooonnn","4"
"ooooooonon","6"
"oooooonnon","4"
"oonooonnon","1"
"oonooonnnn","4"
"oooooononn","2"
"ooooonnonn","4"
"onooonnonn","1"
"onooonnnnn","4"
"ooooononno","2"
"ooooononnn","1"
"oooonnonnn","2"
"oooonnonno","2"
"nooonnonno","1"
"nooonnnnno","4"
"oooononnop","2"
"oooononnnp","1"
"ooonnonnnp","1"
"rrrrrrrqqq","9"
"rrrrrrqrqr","7"
"rrrrrrrrqr","11"
"rrrrrrrqqr","8"
"rrrrrrqqqr","1"
"rrrrrqrqrr","4"
"rrrrrrrqrr","2"
"rrrrrrqqrr","8"
"rrrrrqqqrr","1"
"rrrrqrqrrq","1"
"rrrrrrqrrq","2"
"rrrrrqqrrq","7"
"rrrrqqqrrq","1"
"rrrqrqrrqq","1"
"rrrrrqrrqp","1"
"rrrrqqrrqp","5"
"rrrrqqrrqo","2"
"rrrqqqrrqo","1"
"rrqrqrrqqo","1"
"rrrrqrrqpo","1"
"rrrqqrrqpo","2"
"rrrqqrrqpn","3"
"rrrqqrrqon","2"
"rrqqqrrqon","1"
"rqrqrrqqom","1"
"fijjklllki","1"
"fijjklllji","1"
"gijjllllji","1"
"gjjkllllji","2"
"hjjklllljh","1"
"hjjklllkih","2"
"ijjklllkih","3"
"ijjkllljih","1"
"ijjlllljih","1"
"jjklllljih","2"
"jjklllljhh","1"
"jjkllljihh","1"
"jjlllljihh","1"
"jklllljihh","2"
"jklllljhhh","1"
"jklllkihhh","5"
"jkllljihhh","1"
"jlllljihhh","1"
"klllljihhh","2"
"klllljhhhh","1"
"klllkihhhh","5"
"kllljihhhh","1"
"lllljihhhh","3"
"lllljhhhhh","1"
"lllkihhhhh","5"
"llljihhhhh","4"
"llljhhhhhh","1"
"llkihhhhhh","5"
"lljihhhhhh","4"
"lljhhhhhhh","1"
"lkihhhhhhh","5"
"ljihhhhhhh","4"
"ljhhhhhhhh","1"
"kihhhhhhhh","5"
"jihhhhhhhh","11"
"jhhhhhhhhh","4"
"hhhhhhhhhj","2"
"hhhhhhhhhk","4"
"hhhhhhhhil","4"
"hhhhhhhhjl","2"
"hhhhhhhhkl","4"
"hhhhhhhill","4"
"hhhhhhhjll","2"
"hhhhhhhkll","2"
"hhhhhhhklm","2"
"hhhhhhillm","4"
"hhhhhhjllm","2"
"hhhhhhkllm","2"
"hhhhhhklmm","2"
"hhhhhillmm","4"
"hhhhhjllmm","2"
"hhhhhkllmm","2"
"hhhhhklmmm","2"
"hhhhillmmn","4"
"hhhhjllmmn","2"
"hhhhkllmmn","2"
"hhhhklmmmn","2"
"hhhillmmnn","4"
"hhhjllmmnn","2"
"hhhkllmmnn","2"
"hhhklmmmnn","2"
"hhillmmnnn","4"
"hhjllmmnnn","2"
"hhkllmmnnn","2"
"hhklmmmnnn","2"
"hillmmnnnn","4"
"hjllmmnnnn","2"
"hkllmmnnnn","2"
"hklmmmnnnn","2"
"illmmnnnnn","6"
"jllmmnnnnn","4"
"kllmmnnnnn","2"
"klmmmnnnnn","2"
"llmmnnnnnn","12"
"lmmmnnnnnn","2"
"lmmnnnnnnn","11"
"mmmnnnnnnn","2"
"mmnnnnnnnn","7"
"mmnnnnnnno","3"
"mnnnnnnnno","8"
"mnnnnnnnoo","3"
"nnnnnnnnoo","23"
"nnnnnnnnon","25"
"nnnnnnnoon","17"
"nnnnnnnono","12"
"nnnnnnoono","13"
"nnnnnnonno","6"
"nnnnnnonoo","1"
"nnnnnoonoo","8"
"nnnnnonnoo","4"
"nnnnnonnop","1"
"nnnnnonoop","1"
"nnnnoonoop","5"
"nnnnonnoop","3"
"nnnnonnopo","1"
"nnnnonoopo","1"
"nnnoonoopp","5"
"nnnonnoopp","3"
"nnnonnopop","1"
"nnnonoopop","1"
"nnoonooppp","5"
"nnonnooppp","3"
"nnonnopopp","1"
"nnonoopopp","1"
"noonoopppp","5"
"nonnoopppp","3"
"nonnopoppp","1"
"nonoopoppp","1"
"oonooppppp","5"
"onnooppppp","3"
"onnopopppp","1"
"onoopopppp","1"
"onoopppppp","5"
"nnoopppppp","3"
"nnopoppppp","1"
"noopoppppp","1"
"nooppppppp","9"
"nopopppppp","1"
"ppppppppoq","3"
"pppppppoqq","3"
"ppppppoqqp","3"
"pppppoqqpp","3"
"ppppoqqppp","3"
"pppoqqpppp","3"
"ppoqqppppp","3"
"poqqpppppp","3"
"qssssssrrr","1"
"rsssssssrr","8"
"ssssssrrrq","9"
"sssssrrrqq","9"
"rrrrrrqrqq","2"
"rrrrrqrqqr","1"
"rrrrqrqrrr","3"
"rrrrqrqqrr","1"
"rrrrrqrrqr","1"
"rrrqrqrrrr","2"
"rrrqrqrrrs","1"
"rrrqrqqrrs","1"
"rrrrrqqrrs","1"
"rrrrrqrqrs","3"
"rrrrrrrqrs","1"
"rrrrqrrqrs","1"
"rrqrqrrrrs","2"
"rrqrqrrrss","1"
"rrqrqqrrss","1"
"rrrrqqrrss","1"
"rrrrqrqrss","3"
"rrrrrrqrss","1"
"rrrqrrqrss","1"
"rqrqrrrrss","2"
"rqrqrrrsss","1"
"rqrqqrrsss","1"
"rrrqqrrsss","1"
"rrrqrqrsss","3"
"rrrrrqrsss","1"
"rrqrrqrsss","1"
"qrqrrrrsss","4"
"qrqrrrssss","1"
"qrqqrrssss","1"
"rrqqrrssss","1"
"rrqrqrssss","3"
"rrrrqrssss","1"
"rqrrqrssss","1"
"rqrrrrssss","3"
"rqrrrsssss","1"
"rqqrrsssss","2"
"rqrqrsssss","3"
"rrrqrsssss","1"
"qrrqrsssss","1"
"qrrrrsssss","3"
"qqrrssssss","2"
"qrqrssssss","3"
"rrqrssssss","2"
"rrrrssssss","33"
"rqrsssssss","6"
"rrrrrrsrrq","1"
"rrrrrsrrqq","1"
"rrrrsrrqqq","1"
"rrrsrrqqqq","1"
"rrsrrqqqqq","1"
"rrrrrqrqqq","1"
"rsrrqqqqqq","1"
"rrrrqrqqqq","1"
"srrqqqqqqq","7"
"rrrqrqqqqq","1"
"rrqrqqqqqp","1"
"rqrqqqqqpp","1"
"qrqqqqqppp","1"
"qqqqqqqppo","9"
"qqqqqqpppo","4"
"rqqqqqpppo","1"
"qqqqqqppoo","4"
"qqqqqqppop","5"
"qqqqqpppoo","2"
"qqqqqpppop","3"
"qqqqqppoop","4"
"qqqqqppopp","2"
"qqqqpppoop","2"
"qqqqpppopp","3"
"qqqqppoopp","4"
"qqqqppoppp","1"
"qqqpppoopp","2"
"oppoooppoo","4"
"oopooopppo","6"
"oooooopppo","7"
"oooopopppo","1"
"ppoooopopo","2"
"ppoooppopo","3"
"ppoooppooo","4"
"opooopppoo","7"
"ooooopppoo","9"
"ooopopppoo","1"
"ooopopopoo","5"
"poooopopoo","5"
"poooppopoo","2"
"poooppooop","3"
"oooopppoop","5"
"oopopppoop","1"
"oopopopoop","9"
"oooopopoop","5"
"oooppopoop","2"
"oooppooopp","8"
"opopopoopq","1"
"ooopppoopq","1"
"ooopopoopq","1"
"ooppopoopq","1"
"ooppoooppq","1"
"oopppooppq","4"
"popppooppq","1"
"popopoopqq","1"
"oopppoopqq","1"
"oopopoopqq","1"
"oppopoopqq","1"
"oppoooppqq","1"
"opppooppqq","5"
"opopoopqqq","2"
"opppoopqqq","1"
"ppopoopqqq","1"
"ppoooppqqq","1"
"pppooppqqq","5"
"popoopqqqq","3"
"pppoopqqqq","1"
"poooppqqqq","1"
"ppooppqqqq","5"
"opoopqqqqq","3"
"ppoopqqqqq","1"
"oooppqqqqq","1"
"pooppqqqqq","5"
"poopqqqqqq","4"
"ooppqqqqqq","6"
"oopqqqqqqq","4"
"oppqqqqqqq","6"
"opqqqqqqqq","3"
"opqqqqqqqp","1"
"ppqqqqqqqp","6"
